IncidntNum,Category,Description,DayOfWeek,Date,time,Pddistrict,Resolution,Address,X,Y,location,Pdid
150449908,ASSAULT,ELDER ADULT OR DEPENDENT ABUSE (NOT EMBEZZLEMENT OR THEFT),Monday,05/18/2015,0:01,PARK,NONE,200 Block of WOODSIDE AV,-122.4542399,37.7459563,"(37.7459562953856, -122.454239907613)",1.50E+13
150449908,OTHER OFFENSES,RESTRAINING ORDER NOTIFICATION/SERVICE OF RESTRAINING ORDER,Monday,05/18/2015,0:01,PARK,NONE,200 Block of WOODSIDE AV,-122.4542399,37.7459563,"(37.7459562953856, -122.454239907613)",1.50E+13
150431905,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,05/18/2015,0:01,SOUTHERN,NONE,STEVENSON ST / 7TH ST,-122.4119356,37.78000644,"(37.7800064420298, -122.411935615745)",1.50E+13
150449908,KIDNAPPING,FALSE IMPRISONMENT,Monday,05/18/2015,0:01,PARK,NONE,200 Block of WOODSIDE AV,-122.4542399,37.7459563,"(37.7459562953856, -122.454239907613)",1.50E+13
150431303,DRIVING UNDER THE INFLUENCE,DRIVING WHILE UNDER THE INFLUENCE OF ALCOHOL,Sunday,05/17/2015,23:55,INGLESIDE,"ARREST, BOOKED",MISSION ST / GENEVA AV,-122.4410181,37.71645868,"(37.7164586830811, -122.441018108888)",1.50E+13
150431303,OTHER OFFENSES,TRAFFIC VIOLATION,Sunday,05/17/2015,23:55,INGLESIDE,"ARREST, BOOKED",MISSION ST / GENEVA AV,-122.4410181,37.71645868,"(37.7164586830811, -122.441018108888)",1.50E+13
150431303,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Sunday,05/17/2015,23:55,INGLESIDE,"ARREST, BOOKED",MISSION ST / GENEVA AV,-122.4410181,37.71645868,"(37.7164586830811, -122.441018108888)",1.50E+13
150427841,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Sunday,05/17/2015,23:55,MISSION,NONE,1000 Block of POTRERO AV,-122.4065391,37.75648641,"(37.7564864109309, -122.406539115148)",1.50E+13
156119595,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,05/17/2015,23:43,NORTHERN,NONE,200 Block of LILY ST,-122.425023,37.77428654,"(37.7742865360686, -122.425023030789)",1.56E+13
150431648,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,05/17/2015,23:30,MISSION,NONE,2100 Block of HARRISON ST,-122.4128817,37.76348576,"(37.7634857574552, -122.412881694026)",1.50E+13
150438224,LARCENY/THEFT,GRAND THEFT FROM PERSON,Sunday,05/17/2015,23:30,NORTHERN,NONE,1700 Block of BUSH ST,-122.4260772,37.78801856,"(37.788018555829, -122.426077177375)",1.50E+13
150438224,ASSAULT,THREATS AGAINST LIFE,Sunday,05/17/2015,23:30,NORTHERN,NONE,1700 Block of BUSH ST,-122.4260772,37.78801856,"(37.788018555829, -122.426077177375)",1.50E+13
150432420,VEHICLE THEFT,STOLEN TRUCK,Sunday,05/17/2015,23:30,INGLESIDE,NONE,500 Block of AMAZON AV,-122.4357331,37.7155829,"(37.7155828962218, -122.435733096114)",1.50E+13
150432862,WARRANTS,WARRANT ARREST,Sunday,05/17/2015,23:30,NORTHERN,"ARREST, BOOKED",FRANKLIN ST / MCALLISTER ST,-122.4218931,37.77989123,"(37.779891233614, -122.421893134467)",1.50E+13
150432862,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,05/17/2015,23:30,NORTHERN,"ARREST, BOOKED",FRANKLIN ST / MCALLISTER ST,-122.4218931,37.77989123,"(37.779891233614, -122.421893134467)",1.50E+13
150432862,OTHER OFFENSES,PROBATION VIOLATION,Sunday,05/17/2015,23:30,NORTHERN,"ARREST, BOOKED",FRANKLIN ST / MCALLISTER ST,-122.4218931,37.77989123,"(37.779891233614, -122.421893134467)",1.50E+13
156119608,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,05/17/2015,23:30,NORTHERN,NONE,POLK ST / TURK ST,-122.4189964,37.78216891,"(37.7821689138292, -122.418996371999)",1.56E+13
150438224,ASSAULT,ELDER ADULT OR DEPENDENT ABUSE (NOT EMBEZZLEMENT OR THEFT),Sunday,05/17/2015,23:30,NORTHERN,NONE,1700 Block of BUSH ST,-122.4260772,37.78801856,"(37.788018555829, -122.426077177375)",1.50E+13
156119620,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,05/17/2015,23:00,TARAVAL,NONE,3500 Block of ORTEGA ST,-122.5015304,37.75120779,"(37.7512077901235, -122.501530412834)",1.56E+13
150431278,SECONDARY CODES,DOMESTIC VIOLENCE,Sunday,05/17/2015,22:45,MISSION,NONE,3000 Block of MISSION ST,-122.4181632,37.74858895,"(37.7485889485524, -122.418163204335)",1.50E+13
150431278,ASSAULT,THREATS AGAINST LIFE,Sunday,05/17/2015,22:45,MISSION,NONE,3000 Block of MISSION ST,-122.4181632,37.74858895,"(37.7485889485524, -122.418163204335)",1.50E+13
150431278,ASSAULT,INFLICT INJURY ON COHABITEE,Sunday,05/17/2015,22:45,MISSION,NONE,3000 Block of MISSION ST,-122.4181632,37.74858895,"(37.7485889485524, -122.418163204335)",1.50E+13
150431187,ASSAULT,AGGRAVATED ASSAULT WITH A KNIFE,Sunday,05/17/2015,22:38,PARK,NONE,1500 Block of HAIGHT ST,-122.4477831,37.76995495,"(37.7699549503465, -122.447783070559)",1.50E+13
150431212,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Sunday,05/17/2015,22:35,MISSION,NONE,MISSION ST / 22ND ST,-122.4187487,37.75543719,"(37.7554371875097, -122.418748733523)",1.50E+13
150431212,LARCENY/THEFT,THEFT OF COMPUTERS OR CELL PHONES,Sunday,05/17/2015,22:35,MISSION,NONE,MISSION ST / 22ND ST,-122.4187487,37.75543719,"(37.7554371875097, -122.418748733523)",1.50E+13
150431159,OTHER OFFENSES,TRAFFIC VIOLATION,Sunday,05/17/2015,22:20,BAYVIEW,"ARREST, BOOKED",SILVER AV / SAN BRUNO AV,-122.4056103,37.73243886,"(37.732438864982, -122.405610268222)",1.50E+13
150431193,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Sunday,05/17/2015,22:20,NORTHERN,"ARREST, BOOKED",700 Block of WEBSTER ST,-122.4299187,37.77744315,"(37.7774431475107, -122.429918677577)",1.50E+13
150431193,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Sunday,05/17/2015,22:20,NORTHERN,"ARREST, BOOKED",700 Block of WEBSTER ST,-122.4299187,37.77744315,"(37.7774431475107, -122.429918677577)",1.50E+13
150431115,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Sunday,05/17/2015,22:19,INGLESIDE,"ARREST, BOOKED",GENEVA AV / MISSION ST,-122.4410181,37.71645868,"(37.7164586830811, -122.441018108888)",1.50E+13
150431206,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Sunday,05/17/2015,22:14,TARAVAL,"ARREST, BOOKED",46TH AV / WAWONA ST,-122.504226,37.73618113,"(37.7361811307956, -122.50422604819)",1.50E+13
150431206,WARRANTS,WARRANT ARREST,Sunday,05/17/2015,22:14,TARAVAL,"ARREST, BOOKED",46TH AV / WAWONA ST,-122.504226,37.73618113,"(37.7361811307956, -122.50422604819)",1.50E+13
150431284,ROBBERY,"ROBBERY, BODILY FORCE",Sunday,05/17/2015,22:10,SOUTHERN,NONE,900 Block of MARKET ST,-122.4085951,37.78370693,"(37.7837069301545, -122.408595110869)",1.50E+13
150433729,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,05/17/2015,22:00,SOUTHERN,NONE,HARRIET ST / HARRISON ST,-122.4046143,37.77684514,"(37.7768451419275, -122.404614332685)",1.50E+13
150431808,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,05/17/2015,22:00,TARAVAL,NONE,2100 Block of 28TH AV,-122.4857301,37.74726601,"(37.7472660064588, -122.485730103582)",1.50E+13
150431137,NON-CRIMINAL,"STAY AWAY OR COURT ORDER, NON-DV RELATED",Sunday,05/17/2015,22:00,TENDERLOIN,"ARREST, BOOKED",100 Block of EDDY ST,-122.4101571,37.78429738,"(37.7842973843312, -122.410157073911)",1.50E+13
150431137,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Sunday,05/17/2015,22:00,TENDERLOIN,"ARREST, BOOKED",100 Block of EDDY ST,-122.4101571,37.78429738,"(37.7842973843312, -122.410157073911)",1.50E+13
150436494,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,05/17/2015,22:00,TARAVAL,NONE,39TH AV / LAWTON ST,-122.4981626,37.75702105,"(37.7570210529437, -122.498162556342)",1.50E+13
150436842,ASSAULT,BATTERY,Sunday,05/17/2015,22:00,NORTHERN,NONE,1500 Block of POLK ST,-122.4207137,37.79105457,"(37.7910545718408, -122.420713728356)",1.50E+13
150431262,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,05/17/2015,22:00,MISSION,NONE,2000 Block of MARKET ST,-122.4269556,37.76924706,"(37.769247063207, -122.426955631709)",1.50E+13
156119539,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,05/17/2015,22:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.4034048,37.77542071,"(37.775420706711, -122.403404791479)",1.56E+13
156131856,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,05/17/2015,21:55,INGLESIDE,NONE,3300 Block of SAN BRUNO AV,-122.4006502,37.71976299,"(37.7197629937223, -122.40065024922)",1.56E+13
156120285,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,05/17/2015,21:50,CENTRAL,NONE,400 Block of JEFFERSON ST,-122.4199416,37.80774879,"(37.8077487904473, -122.419941636264)",1.56E+13
150431096,OTHER OFFENSES,RESTRAINING ORDER NOTIFICATION/SERVICE OF RESTRAINING ORDER,Sunday,05/17/2015,21:50,INGLESIDE,"ARREST, BOOKED",300 Block of ALEMANY BL,-122.4123984,37.73405613,"(37.7340561320083, -122.412398375843)",1.50E+13
150431096,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Sunday,05/17/2015,21:50,INGLESIDE,"ARREST, BOOKED",300 Block of ALEMANY BL,-122.4123984,37.73405613,"(37.7340561320083, -122.412398375843)",1.50E+13
150431018,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,05/17/2015,21:50,PARK,NONE,1400 Block of WALLER ST,-122.4471673,37.76907613,"(37.7690761306116, -122.447167289368)",1.50E+13
150431096,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Sunday,05/17/2015,21:50,INGLESIDE,"ARREST, BOOKED",300 Block of ALEMANY BL,-122.4123984,37.73405613,"(37.7340561320083, -122.412398375843)",1.50E+13
150431096,ASSAULT,INFLICT INJURY ON COHABITEE,Sunday,05/17/2015,21:50,INGLESIDE,"ARREST, BOOKED",300 Block of ALEMANY BL,-122.4123984,37.73405613,"(37.7340561320083, -122.412398375843)",1.50E+13
150431096,SECONDARY CODES,DOMESTIC VIOLENCE,Sunday,05/17/2015,21:50,INGLESIDE,"ARREST, BOOKED",300 Block of ALEMANY BL,-122.4123984,37.73405613,"(37.7340561320083, -122.412398375843)",1.50E+13
150430985,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Sunday,05/17/2015,21:43,BAYVIEW,"ARREST, BOOKED",100 Block of BAY SHORE BL,-122.4035073,37.74748114,"(37.7474811373265, -122.403507284924)",1.50E+13
150430985,"SEX OFFENSES, NON FORCIBLE",UNLAWFUL SEXUAL INTERCOURSE,Sunday,05/17/2015,21:43,BAYVIEW,"ARREST, BOOKED",100 Block of BAY SHORE BL,-122.4035073,37.74748114,"(37.7474811373265, -122.403507284924)",1.50E+13
150430985,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Sunday,05/17/2015,21:43,BAYVIEW,"ARREST, BOOKED",100 Block of BAY SHORE BL,-122.4035073,37.74748114,"(37.7474811373265, -122.403507284924)",1.50E+13
150431422,OTHER OFFENSES,RESISTING ARREST,Sunday,05/17/2015,21:36,TENDERLOIN,"ARREST, BOOKED",ELLIS ST / LARKIN ST,-122.4177103,37.78423629,"(37.7842362877887, -122.417710344726)",1.50E+13
150431422,WARRANTS,WARRANT ARREST,Sunday,05/17/2015,21:36,TENDERLOIN,"ARREST, BOOKED",ELLIS ST / LARKIN ST,-122.4177103,37.78423629,"(37.7842362877887, -122.417710344726)",1.50E+13
150431002,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Sunday,05/17/2015,21:30,SOUTHERN,NONE,900 Block of MARKET ST,-122.4085951,37.78370693,"(37.7837069301545, -122.408595110869)",1.50E+13
156132359,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,05/17/2015,21:15,SOUTHERN,NONE,HOWARD ST / 6TH ST,-122.407163,37.77973763,"(37.7797376338991, -122.407163046954)",1.56E+13
150430907,ROBBERY,ROBBERY ON THE STREET WITH A KNIFE,Sunday,05/17/2015,21:10,MISSION,NONE,19TH ST / FOLSOM ST,-122.4148451,37.76050007,"(37.7605000725995, -122.414845139206)",1.50E+13
150430894,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Sunday,05/17/2015,21:05,CENTRAL,"ARREST, BOOKED",BUSH ST / TREASURY PL,-122.4011316,37.79112756,"(37.7911275552509, -122.401131566335)",1.50E+13
150430894,WARRANTS,WARRANT ARREST,Sunday,05/17/2015,21:05,CENTRAL,"ARREST, BOOKED",BUSH ST / TREASURY PL,-122.4011316,37.79112756,"(37.7911275552509, -122.401131566335)",1.50E+13
150430894,ASSAULT,AGGRAVATED ASSAULT WITH A KNIFE,Sunday,05/17/2015,21:05,CENTRAL,"ARREST, BOOKED",BUSH ST / TREASURY PL,-122.4011316,37.79112756,"(37.7911275552509, -122.401131566335)",1.50E+13
150433826,NON-CRIMINAL,"DEATH REPORT, CAUSE UNKNOWN",Sunday,05/17/2015,21:00,SOUTHERN,NONE,200 Block of 8TH ST,-122.4112719,37.77603295,"(37.7760329501244, -122.411271940537)",1.50E+13
150461275,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Sunday,05/17/2015,21:00,TARAVAL,NONE,300 Block of SANMIGUEL ST,-122.448887,37.71926316,"(37.7192631593814, -122.448886981236)",1.50E+13
150432276,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,05/17/2015,21:00,CENTRAL,NONE,1300 Block of COLUMBUS AV,-122.4185371,37.80615159,"(37.8061515935611, -122.418537074676)",1.50E+13
150430800,NON-CRIMINAL,FOUND PROPERTY,Sunday,05/17/2015,20:57,TENDERLOIN,NONE,300 Block of OFARRELL ST,-122.4105093,37.78604322,"(37.7860432222992, -122.410509258795)",1.50E+13
150430844,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,05/17/2015,20:54,INGLESIDE,NONE,0 Block of BANNOCK ST,-122.4424306,37.71872305,"(37.7187230468178, -122.442430562594)",1.50E+13
150431068,NON-CRIMINAL,AIDED CASE,Sunday,05/17/2015,20:52,TARAVAL,NONE,2000 Block of 16TH AV,-122.4728676,37.7497043,"(37.7497042956717, -122.472867581058)",1.50E+13
150430838,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,05/17/2015,20:50,PARK,NONE,200 Block of WOODSIDE AV,-122.4542399,37.7459563,"(37.7459562953856, -122.454239907613)",1.50E+13
150430979,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Sunday,05/17/2015,20:50,RICHMOND,"ARREST, BOOKED",800 Block of 36TH AV,-122.4961114,37.77294356,"(37.7729435573164, -122.496111380439)",1.50E+13
150430888,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,05/17/2015,20:50,NORTHERN,NONE,1100 Block of FILLMORE ST,-122.4319796,37.78004785,"(37.7800478529923, -122.431979576386)",1.50E+13
150430979,SECONDARY CODES,DOMESTIC VIOLENCE,Sunday,05/17/2015,20:50,RICHMOND,"ARREST, BOOKED",800 Block of 36TH AV,-122.4961114,37.77294356,"(37.7729435573164, -122.496111380439)",1.50E+13
150430822,ASSAULT,AGGRAVATED ASSAULT WITH A KNIFE,Sunday,05/17/2015,20:43,BAYVIEW,NONE,4000 Block of 3RD ST,-122.388753,37.74073605,"(37.7407360548358, -122.388753046997)",1.50E+13
150430935,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Sunday,05/17/2015,20:40,MISSION,NONE,200 Block of DUBOCE AV,-122.4254588,37.76962693,"(37.7696269262164, -122.425458832501)",1.50E+13
150430850,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Sunday,05/17/2015,20:40,NORTHERN,NONE,1500 Block of POLK ST,-122.4207137,37.79105457,"(37.7910545718408, -122.420713728356)",1.50E+13
150430850,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,05/17/2015,20:40,NORTHERN,NONE,1500 Block of POLK ST,-122.4207137,37.79105457,"(37.7910545718408, -122.420713728356)",1.50E+13
150430850,ASSAULT,BATTERY,Sunday,05/17/2015,20:40,NORTHERN,NONE,1500 Block of POLK ST,-122.4207137,37.79105457,"(37.7910545718408, -122.420713728356)",1.50E+13
150431604,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,05/17/2015,20:30,NORTHERN,NONE,200 Block of MALLORCA WY,-122.439315,37.80339088,"(37.8033908846916, -122.439314996685)",1.50E+13
150432884,MISSING PERSON,MISSING ADULT,Sunday,05/17/2015,20:30,INGLESIDE,NONE,0 Block of CONCORD ST,-122.4427699,37.71275871,"(37.7127587074853, -122.442769889927)",1.50E+13
150430731,LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,Sunday,05/17/2015,20:25,NORTHERN,NONE,100 Block of LARKIN ST,-122.4166077,37.77913875,"(37.7791387543353, -122.416607695115)",1.50E+13
150430731,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Sunday,05/17/2015,20:25,NORTHERN,NONE,100 Block of LARKIN ST,-122.4166077,37.77913875,"(37.7791387543353, -122.416607695115)",1.50E+13
150430725,ROBBERY,"ROBBERY, BODILY FORCE",Sunday,05/17/2015,20:20,CENTRAL,JUVENILE BOOKED,300 Block of GEARY ST,-122.4090552,37.78719796,"(37.7871979591062, -122.409055191364)",1.50E+13
150431165,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,05/17/2015,20:20,SOUTHERN,NONE,200 Block of KING ST,-122.3931106,37.77731032,"(37.7773103219698, -122.393110640713)",1.50E+13
150430781,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,05/17/2015,20:17,CENTRAL,NONE,200 Block of KEARNY ST,-122.4039157,37.79053899,"(37.790538993725, -122.403915681571)",1.50E+13
150427863,NON-CRIMINAL,FOUND PROPERTY,Sunday,05/17/2015,20:15,CENTRAL,UNFOUNDED,POWELL ST / VALLEJO ST,-122.4104595,37.79837144,"(37.7983714449989, -122.41045954645)",1.50E+13
150430656,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Sunday,05/17/2015,20:03,CENTRAL,NONE,0 Block of MONTGOMERY ST,-122.4021637,37.78957103,"(37.7895710255863, -122.402163713618)",1.50E+13
150431557,BURGLARY,"BURGLARY, FORCIBLE ENTRY",Sunday,05/17/2015,20:00,NORTHERN,"ARREST, BOOKED",1400 Block of VANNESS AV,-122.4219213,37.7892209,"(37.7892209019337, -122.421921286419)",1.50E+13
150431375,MISSING PERSON,FOUND PERSON,Sunday,05/17/2015,20:00,TARAVAL,NONE,2500 Block of 38TH AV,-122.4957837,37.73934097,"(37.7393409672026, -122.49578373689)",1.50E+13
150431864,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,05/17/2015,20:00,INGLESIDE,NONE,MANSELL ST / BRUSSELS ST,-122.4030352,37.72102305,"(37.7210230475105, -122.403035207179)",1.50E+13
150430957,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,05/17/2015,20:00,CENTRAL,NONE,400 Block of NORTHPOINT ST,-122.4146138,37.80639279,"(37.8063927876763, -122.414613835412)",1.50E+13
150432088,BURGLARY,"BURGLARY, FORCIBLE ENTRY",Sunday,05/17/2015,20:00,PARK,NONE,100 Block of MUSEUM WY,-122.4401347,37.76460487,"(37.7646048667932, -122.440134716077)",1.50E+13
156119498,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Sunday,05/17/2015,20:00,NORTHERN,NONE,800 Block of OFARRELL ST,-122.4187296,37.7850075,"(37.785007503993, -122.418729600557)",1.56E+13
156119460,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,05/17/2015,20:00,PARK,NONE,0 Block of STJOSEPHS AV,-122.4409852,37.77983727,"(37.7798372747703, -122.440985199985)",1.56E+13
150430612,WARRANTS,ENROUTE TO DEPARTMENT OF CORRECTIONS,Sunday,05/17/2015,19:55,NORTHERN,"ARREST, BOOKED",CEDAR ST / POLK ST,-122.4198349,37.78635804,"(37.7863580362743, -122.419834938618)",1.50E+13
150430612,WARRANTS,PROBATION SEARCH,Sunday,05/17/2015,19:55,NORTHERN,"ARREST, BOOKED",CEDAR ST / POLK ST,-122.4198349,37.78635804,"(37.7863580362743, -122.419834938618)",1.50E+13
150430678,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Sunday,05/17/2015,19:55,TENDERLOIN,"ARREST, BOOKED",600 Block of OFARRELL ST,-122.4159722,37.78535651,"(37.7853565142343, -122.415972165351)",1.50E+13
150430678,ASSAULT,INFLICT INJURY ON COHABITEE,Sunday,05/17/2015,19:55,TENDERLOIN,"ARREST, BOOKED",600 Block of OFARRELL ST,-122.4159722,37.78535651,"(37.7853565142343, -122.415972165351)",1.50E+13
150437737,NON-CRIMINAL,LOST PROPERTY,Sunday,05/17/2015,19:51,PARK,NONE,700 Block of BAKER ST,-122.4417054,37.77785401,"(37.7778540141174, -122.441705386451)",1.50E+13
150431030,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,05/17/2015,19:45,NORTHERN,NONE,ELLIS ST / VANNESS AV,-122.4210119,37.78382269,"(37.7838226942199, -122.421011927709)",1.50E+13
150430606,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Sunday,05/17/2015,19:44,NORTHERN,NONE,2500 Block of FRANKLIN ST,-122.4254646,37.7978936,"(37.7978935950107, -122.425464644924)",1.50E+13
156120150,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,05/17/2015,19:40,CENTRAL,NONE,BAY ST / KEARNY ST,-122.4071493,37.80642673,"(37.806426731679, -122.407149304657)",1.56E+13
150430559,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Sunday,05/17/2015,19:35,MISSION,"ARREST, BOOKED",20TH ST / MISSION ST,-122.4190527,37.75863241,"(37.7586324051562, -122.419052694349)",1.50E+13
150430703,OTHER OFFENSES,RESTRAINING ORDER NOTIFICATION/SERVICE OF RESTRAINING ORDER,Sunday,05/17/2015,19:34,MISSION,NONE,400 Block of VICKSBURG ST,-122.4284957,37.75041802,"(37.7504180201279, -122.428495677505)",1.50E+13
150430703,VANDALISM,"MALICIOUS MISCHIEF, ADULT SUSPECT",Sunday,05/17/2015,19:34,MISSION,NONE,400 Block of VICKSBURG ST,-122.4284957,37.75041802,"(37.7504180201279, -122.428495677505)",1.50E+13
150430703,SECONDARY CODES,DOMESTIC VIOLENCE,Sunday,05/17/2015,19:34,MISSION,NONE,400 Block of VICKSBURG ST,-122.4284957,37.75041802,"(37.7504180201279, -122.428495677505)",1.50E+13
150430703,DRUNKENNESS,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,Sunday,05/17/2015,19:34,MISSION,NONE,400 Block of VICKSBURG ST,-122.4284957,37.75041802,"(37.7504180201279, -122.428495677505)",1.50E+13
156120815,LARCENY/THEFT,ATTEMPTED THEFT FROM LOCKED VEHICLE,Sunday,05/17/2015,19:30,RICHMOND,NONE,FULTON ST / 6TH AV,-122.4637499,37.77362241,"(37.7736224122729, -122.463749926391)",1.56E+13
156120815,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,05/17/2015,19:30,RICHMOND,NONE,FULTON ST / 6TH AV,-122.4637499,37.77362241,"(37.7736224122729, -122.463749926391)",1.56E+13
150430537,ROBBERY,ROBBERY OF A SERVICE STATION WITH A GUN,Sunday,05/17/2015,19:29,BAYVIEW,NONE,100 Block of BAY SHORE BL,-122.4035073,37.74748114,"(37.7474811373265, -122.403507284924)",1.50E+13
150430797,ASSAULT,DISCHARGING IN GROSSLY NEGLIGENT MANNER,Sunday,05/17/2015,19:20,BAYVIEW,NONE,0 Block of FLORA ST,-122.3942647,37.73183456,"(37.7318345560879, -122.394264721391)",1.50E+13
156120172,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,05/17/2015,19:00,CENTRAL,NONE,100 Block of BAY ST,-122.4099205,37.8061327,"(37.8061326955531, -122.409920476881)",1.56E+13
156120489,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,05/17/2015,19:00,PARK,NONE,1300 Block of WALLER ST,-122.4455251,37.76928597,"(37.7692859716781, -122.445525059582)",1.56E+13
150432793,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,05/17/2015,19:00,INGLESIDE,NONE,200 Block of HAHN ST,-122.4162593,37.71117539,"(37.7111753869011, -122.41625926444)",1.50E+13
150449061,BURGLARY,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",Sunday,05/17/2015,19:00,RICHMOND,NONE,1900 Block of BAKER ST,-122.4440998,37.78901343,"(37.7890134338187, -122.444099802989)",1.50E+13
156119517,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,05/17/2015,19:00,NORTHERN,NONE,HEMLOCK ST / VANNESS AV,-122.4216637,37.7870754,"(37.787075403993, -122.421663714433)",1.56E+13
150427437,NON-CRIMINAL,COURTESY REPORT,Sunday,05/17/2015,19:00,BAYVIEW,NONE,200 Block of WILLIAMS AV,-122.3977444,37.72993469,"(37.7299346936044, -122.397744427103)",1.50E+13
150430543,NON-CRIMINAL,FOUND PROPERTY,Sunday,05/17/2015,18:57,INGLESIDE,NONE,100 Block of VALMAR TR,-122.4246732,37.72529815,"(37.7252981534735, -122.424673216404)",1.50E+13
150430872,ROBBERY,"ROBBERY, BODILY FORCE",Sunday,05/17/2015,18:55,INGLESIDE,NONE,RUTLAND ST / CAMPBELL AV,-122.4061896,37.71524469,"(37.7152446893193, -122.406189554772)",1.50E+13
156119454,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Sunday,05/17/2015,18:55,PARK,NONE,3600 Block of 16TH ST,-122.4342212,37.76422371,"(37.7642237070482, -122.434221184718)",1.56E+13
150430418,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Sunday,05/17/2015,18:49,INGLESIDE,"ARREST, BOOKED",MANSELL ST / VISITACION AV,-122.4116741,37.71875429,"(37.7187542939484, -122.41167412088)",1.50E+13
150430474,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,05/17/2015,18:46,CENTRAL,NONE,100 Block of SPROULE LN,-122.4119529,37.79310172,"(37.7931017156596, -122.411952902796)",1.50E+13
150430941,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,05/17/2015,18:40,CENTRAL,NONE,TAYLOR ST / BAY ST,-122.4152454,37.80541652,"(37.8054165242789, -122.415245418291)",1.50E+13
